"Cohort","Primary_Signature","Primary_Omic_Token","color_var_Partner","Partner_Omic_Token","Interaction_Strength","Spearman_HighZone_CrossTalk","PValue_HighZone","Spearman_MidZone_CrossTalk","PValue_MidZone","Mathematical_Classification"
"BRCA_DFI_df008","BRCA-1875.5.3.N.3.93.7.1.1.2",5,"BRCA-2686.6.3.N.2.71.62.1.1.2",6,0.002064,0.4235,8.91197665665796e-12,0.3615,4.09823101738121e-16,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1482.6.3.N.1.2.2.2.2.1",6,"BRCA-2026.5.3.N.1.93.47.2.3.3",5,0.000851,0.2012,0.00181139980736465,0.2215,1.09167750883095e-06,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1598.1.3.N.2.64.2.1.4.1",1,"BRCA-3517.4.3.N.1.71.57.2.4.2",4,0.001182,-0.4824,4.0677850895702e-12,-0.2406,3.66180924851325e-06,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-415.5.3.N.2.95.2.1.4.5",5,"BRCA-676.5.3.N.1.93.20.2.3.3",5,0.001914,0.3936,3.05642818001579e-10,-0.0834,0.0692825430111812,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2036.5.3.N.3.26.20.2.4.3",5,"BRCA-1938.5.3.P.3.87.7.2.4.1",5,0.002415,0.6239,2.70994907565942e-27,0.1007,0.00718322612091477,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-3044.3.3.N.2.26.1.1.2.2",3,"BRCA-1984.5.3.N.2.28.58.2.2.2",5,0.002516,0.7451,3.92125396200519e-86,-0.7879,2.1875776225087e-96,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-235.6.3.N.3.28.1.2.3.1",6,"BRCA-1496.1.3.P.3.71.71.1.1.2",1,0.001447,0.6227,8.10309897241736e-21,-0.5433,1.42127587714106e-29,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-454.5.3.P.3.34.62.1.4.1",5,"BRCA-2343.5.3.P.3.95.95.1.4.1",5,0.001811,-0.7108,6.28277473738155e-38,-0.4922,2.39207048029868e-30,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3269.6.3.N.3.62.32.3.2.1",6,"BRCA-924.5.3.P.2.15.47.3.1.1",5,0.002698,0.762,1.9720470419701e-46,0.7435,7.1917105288472e-85,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2019.5.3.N.1.35.4.3.2.2",5,"BRCA-974.5.3.N.1.35.34.3.1.1",5,0.001269,-0.4642,4.04748487422271e-14,0.7735,9.99944909654021e-96,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2105.5.3.P.2.11.11.3.4.7",5,"BRCA-669.5.3.P.1.44.20.3.4.1",5,0.001209,-0.3498,1.85212302475108e-08,0.5569,9.43669293072434e-59,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3090.6.3.P.2.44.14.2.4.1",6,"BRCA-3030.1.3.N.1.93.20.2.2.4",1,0.001102,0.7517,9.80291659006331e-37,0.1917,0.000192573326602289,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1728.5.3.P.3.1.63.2.2.2",5,"BRCA-491.5.3.N.2.95.95.1.4.1",5,0.002208,0.1347,0.0377733899370617,-0.2043,7.14541375922242e-06,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-2551.6.3.P.3.43.65.1.2.2",6,"BRCA-3540.4.3.P.3.35.62.2.4.1",4,0.000616,-0.1609,0.0143486266428407,0.377,4.42003348922418e-17,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-2831.6.3.P.3.11.79.1.2.2",6,"BRCA-2463.6.3.N.2.35.34.1.4.2",6,0.001109,-0.2786,1.28844449064437e-05,0.6562,7.82762366226227e-60,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2308.5.3.N.2.26.30.1.1.1",5,"BRCA-821.5.3.N.2.26.20.1.4.2",5,0.00216,-0.4368,1.18830676095882e-12,0.2729,1.35994501919256e-09,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2966.6.3.P.3.31.31.2.1.2",6,"BRCA-2993.6.3.P.2.44.32.3.1.2",6,0.001809,0.3855,7.47081541882022e-10,0.1486,0.00115913883691818,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1824.5.3.N.2.1.1.1.1.6",5,"BRCA-641.5.3.N.2.1.1.1.2.1",5,0.001854,-0.7259,3.169660634439e-40,-0.2759,9.56643798496703e-10,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1828.5.3.N.1.93.43.3.3.4",5,"BRCA-3267.6.3.P.3.20.11.1.4.2",6,0.001627,0.3578,1.35044632415045e-08,0.0229,0.618745338867533,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-540.5.3.N.2.64.2.1.2.1",5,"BRCA-778.5.3.N.2.93.65.1.4.3",5,0.001357,-0.1264,0.0513958725471732,-0.733,3.46230911568557e-81,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-1154.6.3.N.1.93.47.3.3.1",6,"BRCA-212.6.3.N.3.93.62.3.4.1",6,0.001321,-0.3445,4.92980336022527e-08,-0.4189,1.32428955640845e-21,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3023.6.3.P.3.1.2.1.2.1",6,"BRCA-1088.6.3.N.2.1.31.1.2.2",6,0.002384,0.3864,6.78387620932487e-10,0.0585,0.203310566662859,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2264.5.3.N.3.62.94.2.3.3",5,"BRCA-2384.5.3.N.2.14.17.1.1.3",5,0.001135,0.7004,1.99462237616569e-36,0.1827,5.8745932503936e-05,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1025.6.3.P.3.31.71.1.3.1",6,"BRCA-3537.4.3.P.1.31.35.1.2.3",4,0.002915,-0.7086,2.23503449327503e-36,-0.0155,0.737345457132609,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-931.5.3.N.2.26.20.1.4.4",5,"BRCA-310.6.3.P.3.30.69.1.3.2",6,0.001208,0.5541,1.48984192150468e-20,0.2166,1.7526556161571e-06,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-795.5.3.N.2.95.54.1.4.1",5,"BRCA-857.5.3.N.2.95.93.1.2.2",5,0.001802,-0.0073,0.910414614388641,0.2178,1.65774073982547e-06,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-1601.6.3.P.3.42.12.1.4.2",6,"BRCA-974.5.3.N.1.35.34.3.1.1",5,0.000768,-0.211,0.00105617381463514,0.3913,7.92638342409817e-19,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1937.5.3.N.1.26.87.2.2.3",5,"BRCA-870.5.3.N.2.14.4.2.4.1",5,0.000748,-0.7018,1.29470463168232e-36,-0.2622,6.30238869362913e-09,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2173.5.3.N.2.71.71.1.4.1",5,"BRCA-691.5.3.P.2.44.83.2.1.1",5,0.001599,0.7081,2.16625526949413e-42,-0.6208,8.58099108838207e-74,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2662.6.3.N.2.34.11.1.2.1",6,"BRCA-857.5.3.N.2.95.93.1.2.2",5,0.001146,-0.4918,6.67946216482673e-16,0.1657,0.000283015910058128,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3279.6.3.N.1.69.39.2.3.1",6,"BRCA-1153.6.3.N.3.43.34.3.2.1",6,0.001181,-0.5113,2.97204178433603e-17,-0.2586,1.040696518184e-08,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2589.6.3.N.3.62.94.3.2.4",6,"BRCA-2463.6.3.N.2.35.34.1.4.2",6,0.001283,0.5091,4.28937110638929e-17,-0.7525,7.77712457434311e-88,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-245.6.3.N.2.43.14.1.4.1",6,"BRCA-680.5.3.N.2.4.44.1.3.4",5,0.001505,-0.5396,2.22151465575985e-19,0.1938,2.10568939641355e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-933.5.3.N.2.87.34.1.4.4",5,"BRCA-1938.5.3.P.3.87.7.2.4.1",5,0.001616,-0.7659,3.57742838621289e-47,0.1507,0.000974506219999593,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1752.5.3.N.3.1.1.2.2.2",5,"BRCA-2245.5.3.N.1.31.62.2.4.5",5,0.000978,-0.5299,1.23999217340826e-18,0.3731,3.93328493201669e-17,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1337.6.3.N.3.95.64.1.4.1",6,"BRCA-1785.5.3.N.1.20.23.3.2.7",5,0.001858,-0.4918,5.87320339572711e-16,-0.7196,8.70467668630653e-77,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1816.5.3.P.3.44.65.1.2.3",5,"BRCA-1147.6.3.N.1.26.11.3.4.2",6,0.00155,-0.3893,4.93065832689151e-10,-0.4369,1.45609396883825e-23,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-701.5.3.N.3.34.34.3.2.1",5,"BRCA-680.5.3.N.2.4.44.1.3.4",5,0.001479,0.6209,9.28365401339809e-27,0.2052,6.5411837270101e-06,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2500.6.3.N.2.95.59.3.3.2",6,"BRCA-2070.5.3.N.2.62.62.1.4.6",5,9e-04,0.4691,2.00436811036892e-14,-0.0833,0.0696160152970606,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-430.5.3.P.2.43.69.2.4.2",5,"BRCA-2182.5.3.P.3.31.31.2.4.3",5,0.001737,0.2323,0.000301313726192229,0.0596,0.194376613905738,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1850.5.3.P.3.1.1.1.4.3",5,"BRCA-2182.5.3.P.3.31.31.2.4.3",5,0.001117,0.4,1.48165231229545e-10,-0.2035,7.61587759648638e-06,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2863.6.3.N.1.87.62.3.2.2",6,"BRCA-528.5.3.N.2.95.17.1.4.1",5,0.000669,-0.613,5.90442474136287e-26,0.3785,1.24927764763206e-17,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1851.5.3.P.3.41.63.1.3.2",5,"BRCA-1711.6.3.P.3.11.82.1.4.3",6,0.001223,0.7595,5.76780878011067e-46,0.1601,0.0004466680560737,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-47.6.3.N.2.1.1.1.2.1",6,"BRCA-2018.5.3.N.2.62.93.1.2.1",5,0.002084,-0.5348,5.23596355061492e-19,0.5362,1.052923774586e-36,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2010.5.3.N.2.2.2.1.4.5",5,"BRCA-1947.5.2.N.3.20.20.2.4.1",5,0.001913,-0.1551,0.0136807736254354,-0.7662,5.20803298301494e-136,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-459.5.3.P.3.44.69.1.3.1",5,"BRCA-893.5.3.P.3.9.93.2.4.2",5,0.001722,-0.7523,1.18230733963758e-44,0.2367,1.79094293912005e-07,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2402.5.3.N.1.64.64.2.4.2",5,"BRCA-310.6.3.P.3.30.69.1.3.2",6,0.000896,0.5882,9.99578838952971e-24,0.0695,0.130638013780488,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-602.5.3.N.3.34.34.3.2.2",5,"BRCA-752.5.3.N.2.26.20.1.2.3",5,0.000952,-0.5028,1.18492880896164e-16,0.1474,0.00127686247641755,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1490.6.3.N.3.20.87.3.2.3",6,"BRCA-896.5.3.N.2.14.43.1.4.1",5,0.0014,0.7667,1.6652691936588e-47,0.77,2.36568889226161e-94,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2136.5.3.P.1.35.66.3.3.2",5,"BRCA-2245.5.3.N.1.31.62.2.4.5",5,0.000957,0.3941,1.45330213308338e-10,-0.2185,1.56984165759121e-06,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-790.5.3.N.2.71.36.1.4.1",5,"BRCA-669.5.3.P.1.44.20.3.4.1",5,0.00161,-0.6284,1.47312443851873e-27,0.4461,1.31897897011215e-24,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1199.6.3.N.2.93.26.1.4.2",6,"BRCA-3501.4.3.P.3.20.26.2.4.5",4,0.001542,-0.0613,0.350814245055606,-0.7896,1.22084936204778e-99,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-3524.4.3.N.2.4.4.1.4.2",4,"BRCA-1501.6.3.P.3.34.64.1.2.1",6,0.002264,-0.2304,0.000358361511282714,-0.2002,1.45020126598309e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2546.6.3.N.2.2.2.1.4.2",6,"BRCA-676.5.3.N.1.93.20.2.3.3",5,0.001146,0.0016,0.979293608472544,-0.7197,7.21515071994556e-113,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-1813.5.3.N.1.95.9.1.1.2",5,"BRCA-1125.6.3.N.2.26.43.1.2.2",6,0.000694,0.3675,5.0395614766612e-09,-0.5374,6.65327319684184e-37,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2335.5.3.N.3.62.93.2.4.3",5,"BRCA-776.5.3.P.3.15.79.1.3.2",5,0.001572,0.0736,0.250001457622933,0.6991,1.65295923546771e-104,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-881.5.3.P.2.34.36.3.2.1",5,"BRCA-2463.6.3.N.2.35.34.1.4.2",6,0.001925,0.7615,2.50154466527372e-46,0.705,9.72603482628956e-73,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2069.5.3.P.3.34.62.1.2.3",5,"BRCA-541.5.3.N.2.71.59.1.2.2",5,0.001753,0.4076,6.11083202252391e-11,0.2327,2.89930100422521e-07,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1996.5.3.P.3.43.43.1.3.4",5,"BRCA-1938.5.3.P.3.87.7.2.4.1",5,0.000936,0.3399,7.11363790944477e-08,-0.2528,7.61418544547208e-12,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1792.5.3.N.2.93.69.1.4.4",5,"BRCA-1727.5.3.N.1.4.4.3.2.1",5,0.000886,0.2671,2.7598779987745e-05,-0.5146,2.4353941950223e-33,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2729.6.3.N.2.69.90.1.2.1",6,"BRCA-966.5.3.N.2.95.71.1.4.2",5,0.000875,0.4853,1.82745665741447e-15,-0.0925,0.0438011862955762,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1835.5.3.P.3.31.31.2.1.2",5,"BRCA-2581.6.3.N.2.34.43.1.4.2",6,0.001412,-0.4258,6.70085416175957e-12,0.5139,1.93862051080814e-33,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-624.5.3.P.2.1.1.3.2.1",5,"BRCA-2178.5.3.P.2.95.71.3.2.1",5,0.002295,0.1546,0.0167381033903994,-0.6034,7.98758437824973e-72,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-322.6.3.N.2.95.56.1.3.1",6,"BRCA-1711.6.3.P.3.11.82.1.4.3",6,0.000929,0.2197,0.000642458060821467,-0.4665,4.90782244185085e-27,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-3521.4.3.P.3.1.63.1.4.3",4,"BRCA-987.5.3.N.2.89.32.2.4.2",5,0.002038,-0.7778,2.70561878694268e-48,-0.785,4.05499644176554e-98,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-393.6.3.N.3.7.39.2.1.1",6,"BRCA-1345.6.3.P.3.31.66.1.4.5",6,0.001627,0.4468,4.4005178688416e-13,0.4852,2.03138687942757e-29,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1764.5.3.P.3.14.7.1.2.4",5,"BRCA-2182.5.3.P.3.31.31.2.4.3",5,0.001512,-0.3013,2.19423120527374e-06,0.1392,0.002358505421195,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2111.5.3.N.2.28.54.1.4.1",5,"BRCA-721.5.3.P.2.14.26.3.4.2",5,0.001151,-0.2843,6.73479291286958e-06,0.0673,0.143373671297717,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-996.5.3.P.3.43.43.1.4.1",5,"BRCA-2741.6.3.N.2.34.30.1.4.2",6,0.00215,-0.4389,1.26117138819548e-12,0.3208,7.87130369789312e-13,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2909.6.3.P.3.31.31.1.4.2",6,"BRCA-1501.6.3.P.3.34.64.1.2.1",6,0.002366,0.4209,1.22932378747104e-11,-0.3068,7.4578313546949e-12,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-859.5.3.P.3.43.79.1.2.1",5,"BRCA-1340.6.3.P.1.1.80.1.3.2",6,0.001305,-0.2594,5.09880046215842e-05,0.0951,0.0382659791957986,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-919.5.3.P.3.34.31.3.4.1",5,"BRCA-721.5.3.P.2.14.26.3.4.2",5,0.000537,0.6203,1.06584003454983e-26,0.1021,0.0260554660813692,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2648.6.3.N.2.62.62.1.2.2",6,"BRCA-2279.5.3.N.2.93.82.1.2.3",5,0.001404,0.167,0.00969222819474948,-0.5628,4.12919564129512e-41,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-252.6.3.N.3.95.91.3.3.2",6,"BRCA-989.5.3.N.2.95.94.1.4.1",5,0.001574,-0.0156,0.810954519889848,0.0585,0.203260784026098,"NEUTRAL (Contextual Noise)"
"BRCA_DFI_df008","BRCA-1513.6.3.P.3.14.14.1.2.1",6,"BRCA-3501.4.3.P.3.20.26.2.4.5",4,0.001229,0.4814,9.5451861487017e-15,0.7799,4.75931345886547e-96,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2146.5.3.P.3.43.62.1.4.5",5,"BRCA-989.5.3.N.2.95.94.1.4.1",5,0.001377,-0.7472,9.25475322459429e-44,0.5236,3.24441735366587e-35,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-265.6.3.N.2.64.64.1.4.1",6,"BRCA-2317.5.3.P.2.64.71.3.4.2",5,0.001648,0.7408,1.14325248856329e-42,-0.3408,2.19524180471449e-14,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2223.5.3.N.3.87.76.2.2.1",5,"BRCA-1319.6.3.N.2.87.93.2.4.2",6,0.002005,-0.2288,0.000373196822878165,-0.0936,0.0415414654386115,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1802.5.3.N.3.9.8.1.1.3",5,"BRCA-3327.6.3.N.1.20.20.2.4.4",6,0.001444,0.5248,3.00501715673379e-18,-0.6136,1.0888920854793e-50,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-3158.6.3.P.1.1.1.2.2.1",6,"BRCA-836.5.3.N.2.95.59.3.3.3",5,0.001779,0.524,3.48332392439336e-18,-0.1576,0.000566939855657872,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-631.5.3.P.1.1.2.2.4.1",5,"BRCA-578.5.3.N.3.93.54.3.4.2",5,0.001656,0.7608,3.32377390463258e-46,-0.7381,1.52594168765377e-83,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1566.6.3.P.3.44.94.1.3.3",6,"BRCA-578.5.3.N.3.93.54.3.4.2",5,0.001313,-0.7121,4.09914874026938e-38,-0.0745,0.105001924677057,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2824.6.3.P.3.1.1.2.2.4",6,"BRCA-896.5.3.N.2.14.43.1.4.1",5,0.001422,0.7854,4.51876876433576e-51,0.8088,4.08618670732179e-111,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-665.5.3.P.3.44.94.1.3.1",5,"BRCA-3508.4.3.P.1.44.43.2.4.3",4,0.001241,0.5439,4.93585062277739e-19,0.4961,1.92182503818155e-30,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-3395.6.3.P.3.43.48.1.2.2",6,"BRCA-578.5.3.N.3.93.54.3.4.2",5,0.000943,0.1932,0.00276095626408541,-0.158,0.000548124248875022,"NEUTRAL (Contextual Noise)"
"BRCA_DFI_df008","BRCA-2127.5.3.N.1.11.11.3.4.1",5,"BRCA-2026.5.3.N.1.93.47.2.3.3",5,0.001503,0.2978,2.92057516403147e-06,0.1368,0.00280382417924225,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-258.6.3.N.2.26.7.1.3.1",6,"BRCA-1218.6.3.N.2.44.35.1.4.1",6,0.001851,-0.6293,1.18337966844926e-27,-0.1476,0.00125488358216018,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3055.6.3.P.2.64.71.2.4.1",6,"BRCA-1560.6.3.N.3.64.36.2.4.1",6,0.001744,0.4651,3.14632167980694e-14,-0.2384,1.17538772404108e-10,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-119.6.3.N.2.95.71.1.4.1",6,"BRCA-573.5.3.N.2.71.71.1.4.1",5,0.00166,-0.4388,1.26873663460335e-12,-0.1976,1.44197621685722e-05,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2506.6.3.N.3.93.55.3.2.1",6,"BRCA-2112.5.3.N.2.20.62.1.2.2",5,0.000891,-0.5226,4.40247791435703e-18,-0.2489,3.85172204087362e-08,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-447.5.3.N.2.95.39.1.4.2",5,"BRCA-2063.5.3.N.2.28.20.1.3.4",5,0.001769,-0.7513,1.78859747283199e-44,-0.6492,3.426816795373e-58,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-816.5.3.N.2.26.20.1.4.2",5,"BRCA-669.5.3.P.1.44.20.3.4.1",5,0.00069,-0.4338,2.42185789800773e-12,-0.1404,0.00216035881933896,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2273.5.3.P.3.34.62.1.3.3",5,"BRCA-1014.6.3.N.1.62.62.3.4.1",6,0.001581,0.1306,0.0441969133036024,0.5108,5.47787287060873e-33,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-911.5.3.N.2.95.56.1.4.2",5,"BRCA-989.5.3.N.2.95.94.1.4.1",5,0.001754,-0.2982,2.83014224605674e-06,0.3396,2.73952622477368e-14,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-405.6.3.P.3.44.8.1.3.1",6,"BRCA-766.5.3.N.2.95.89.1.4.1",5,0.001748,-0.5212,5.62743873848517e-18,-0.6481,6.31540750074503e-58,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-1747.5.3.P.3.11.57.1.4.2",5,"BRCA-3267.6.3.P.3.20.11.1.4.2",6,0.000963,-0.4691,1.20986074625691e-14,0.284,1.27759861133953e-14,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3405.6.3.P.3.1.31.2.2.4",6,"BRCA-3219.6.3.P.3.43.14.2.4.2",6,0.001181,0.3281,2.10932125947397e-07,0.5883,1.82303709849016e-45,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-904.5.3.N.2.20.20.1.2.3",5,"BRCA-220.3.3.N.3.14.31.1.2.1",3,0.00156,-0.8794,9.81383793081733e-77,-0.621,1.85803507158149e-51,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-3140.6.3.N.2.71.2.1.2.2",6,"BRCA-1218.6.3.N.2.44.35.1.4.1",6,0.001835,-0.6303,9.22389418544893e-28,-0.3434,1.35204847914567e-14,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2072.5.3.N.2.44.8.2.4.1",5,"BRCA-995.5.3.N.2.93.23.1.2.3",5,0.001751,0.6309,2.22176875685276e-28,-0.2302,5.74015378927875e-10,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-2256.5.3.N.1.95.44.2.3.4",5,"BRCA-1768.5.3.N.2.93.90.1.4.1",5,0.001411,0.4842,1.09460364429124e-15,-0.336,3.76300766989161e-20,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1386.6.3.N.2.93.30.3.3.2",6,"BRCA-1218.6.3.N.2.44.35.1.4.1",6,0.000901,0.3668,5.43561063293999e-09,0.2339,2.52802352751722e-07,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-783.5.3.N.1.95.31.3.3.1",5,"BRCA-976.5.3.N.2.95.56.1.4.6",5,0.001174,0.4079,5.90163028960884e-11,0.0473,0.303656430598533,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-1727.5.3.N.1.4.4.3.2.1",5,"BRCA-1887.5.3.P.1.1.1.1.2.6",5,0.000936,-0.6301,5.83319676383955e-28,0.411,4.11667250559652e-21,"ANTAGONISM (Rescue/Protective Effect)"
"BRCA_DFI_df008","BRCA-2709.6.3.N.2.71.45.1.2.1",6,"BRCA-2018.5.3.N.2.62.93.1.2.1",5,0.001396,0.3525,2.26313445596076e-08,-0.1855,4.64426341223894e-05,"SYNERGY (Hazard Amplification)"
"BRCA_DFI_df008","BRCA-3092.6.3.N.3.26.26.2.2.1",6,"BRCA-1440.6.3.P.3.31.31.1.2.3",6,0.001177,0.1128,0.0811803069928401,-0.4413,4.69787183014591e-24,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
"BRCA_DFI_df008","BRCA-23.6.3.P.3.1.1.2.2.2",6,"BRCA-444.5.3.N.2.95.57.1.3.1",5,0.001319,-0.1822,0.00480228551602621,0.4711,1.3068453225157e-27,"CONTEXT-DEPENDENT BIFURCATION (Three-Tiered)"
